6.9;0.268734;-0.187031;-0.0233789;1.6;0;0;0;0;0;
6.95;0.259373;-0.187383;-0.0117114;1.6;0;0;0;0;0;
7;0.25;-0.1875;-3.55271e-15;1.6;0;0;0;0;0;
7.05;0.240627;-0.187383;0.0117114;1.6;0;0;0;0;0;
7.1;0.231266;-0.187031;0.0233789;1.6;0;0;0;0;0;
7.15;0.221928;-0.186445;0.0349585;1.6;0;0;0;0;0;
7.2;0.212625;-0.185625;0.0464062;1.6;0;0;0;0;0;
7.25;0.203369;-0.18457;0.0576782;1.6;0;0;0;0;0;
7.3;0.194172;-0.183281;0.0687305;1.6;0;0;0;0;0;
7.35;0.185045;-0.181758;0.079519;1.6;0;0;0;0;0;
7.4;0.176;-0.18;0.09;1.6;0;0;0;0;0;
7.45;0.167049;-0.178008;0.100129;1.6;0;0;0;0;0;
7.5;0.158203;-0.175781;0.109863;1.6;0;0;0;0;0;
7.55;0.149475;-0.17332;0.119158;1.6;0;0;0;0;0;
7.6;0.140875;-0.170625;0.127969;1.6;0;0;0;0;0;
7.65;0.132416;-0.167695;0.136252;1.6;0;0;0;0;0;
7.7;0.124109;-0.164531;0.143965;1.6;0;0;0;0;0;
7.75;0.115967;-0.161133;0.151062;1.6;0;0;0;0;0;
7.8;0.108;-0.1575;0.1575;1.6;0;0;0;0;0;
7.85;0.100221;-0.153633;0.163235;1.6;0;0;0;0;0;
7.9;0.0926406;-0.149531;0.168223;1.6;0;0;0;0;0;
7.95;0.0852715;-0.145195;0.172419;1.6;0;0;0;0;0;
8;0.078125;-0.140625;0.175781;1.6;0;0;0;0;0;
8.05;0.0712129;-0.13582;0.178264;1.6;0;0;0;0;0;
8.1;0.0645469;-0.130781;0.179824;1.6;0;0;0;0;0;
8.15;0.0581387;-0.125508;0.180417;1.6;0;0;0;0;0;
8.2;0.052;-0.12;0.18;1.6;0;0;0;0;0;
8.25;0.0461426;-0.114258;0.178528;1.6;0;0;0;0;0;
8.3;0.0405781;-0.108281;0.175957;1.6;0;0;0;0;0;
8.35;0.0353184;-0.10207;0.172244;1.6;0;0;0;0;0;
8.4;0.030375;-0.095625;0.167344;1.6;0;0;0;0;0;
8.45;0.0257598;-0.0889453;0.161213;1.6;0;0;0;0;0;
8.5;0.0214844;-0.0820313;0.153809;1.6;0;0;0;0;0;
8.55;0.0175605;-0.0748828;0.145085;1.6;0;0;0;0;0;
8.6;0.014;-0.0675;0.135;1.6;0;0;0;0;0;
8.65;0.0108145;-0.0598828;0.123508;1.6;0;0;0;0;0;
8.7;0.00801563;-0.0520313;0.110566;1.6;0;0;0;0;0;
8.75;0.00561523;-0.0439453;0.0961304;1.6;0;0;0;0;0;
8.8;0.003625;-0.035625;0.0801563;1.6;0;0;0;0;0;
8.85;0.00205664;-0.0270703;0.0626001;1.6;0;0;0;0;0;
8.9;0.000921875;-0.0182813;0.043418;1.6;0;0;0;0;0;
8.95;0.000232422;-0.00925781;0.0225659;1.6;0;0;0;0;0;
9;1.77636e-15;-1.77636e-15;0;1.6;0;0;0;0;0;
